window,phase,phase_idx,seq,query,op_type,exec_ms
16,Photometric,0,506,PhotoObj,SELECT,294.0496
16,Photometric,0,507,PhotoObjAll,SELECT,246.235
16,Photometric,0,508,PhotoObj,SELECT,49.3476
16,Photometric,0,509,Field,SELECT,198.7983
16,Photometric,0,510,PhotoObj,SELECT,132.5831
16,Photometric,0,511,PhotoObjAll,SELECT,332.2902
16,Photometric,0,512,Run,SELECT,270.4528
16,Photometric,0,513,PhotoObj,SELECT,712.2206
16,Photometric,0,514,PhotoObj,SELECT,70.7232
16,Photometric,0,515,PhotoObj,SELECT,63.6485
16,Photometric,0,516,PhotoObj,SELECT,100.5892
16,Photometric,0,517,PhotoObj,SELECT,136.7402
16,Photometric,0,518,Field,SELECT,86.542
16,Photometric,0,519,PhotoObj,SELECT,73.4344
16,Photometric,0,520,PhotoObj,SELECT,188.2948
16,Photometric,0,521,PhotoObjAll,SELECT,100.3574
17,Photometric,0,522,PhotoObj,SELECT,93.5674
17,Photometric,0,523,Field,SELECT,233.4459
17,Photometric,0,524,PhotoObj,SELECT,60.4481
17,Photometric,0,525,PhotoObjAll,SELECT,159.0477
17,Photometric,0,526,PhotoObjAll,SELECT,78.7265
17,Photometric,0,527,PhotoObj,SELECT,234.2595
17,Photometric,0,528,PhotoObj,SELECT,513.6305
17,Photometric,0,529,Run,SELECT,66.6175
17,Photometric,0,530,PhotoObj,SELECT,97.0493
17,Photometric,0,531,PhotoObjAll,SELECT,156.7088
17,Photometric,0,532,Run,SELECT,34.9473
17,Photometric,0,533,PhotoObjAll,SELECT,42.6272
17,Photometric,0,534,PhotoObjAll,SELECT,499.4134
17,Photometric,0,535,PhotoObjAll,SELECT,188.9678
17,Photometric,0,536,PhotoObjAll,SELECT,89.7665
17,Photometric,0,537,PhotoObj,SELECT,143.9073
17,Photometric,0,538,PhotoObj,SELECT,100.9085
17,Photometric,0,539,Field,SELECT,160.4417
17,Photometric,0,540,PhotoObj,SELECT,103.7801
17,Photometric,0,541,Field,SELECT,135.3144
17,Photometric,0,542,Run,SELECT,252.0595
17,Photometric,0,543,Field,SELECT,238.6132
18,Photometric,0,544,PhotoObjAll,SELECT,280.5273
18,Photometric,0,545,PhotoObj,SELECT,181.337
18,Photometric,0,546,PhotoObj,SELECT,145.6801
18,Photometric,0,547,PhotoObj,SELECT,286.9648
18,Photometric,0,548,PhotoObj,SELECT,104.4551
18,Photometric,0,549,Field,SELECT,27.0217
18,Photometric,0,550,PhotoObjAll,SELECT,291.8928
18,Photometric,0,551,Run,SELECT,87.4324
18,Photometric,0,552,PhotoObj,SELECT,68.5607
18,Photometric,0,553,Run,SELECT,28.0077
18,Photometric,0,554,Run,SELECT,271.2617
18,Photometric,0,555,PhotoObjAll,SELECT,20.3979
18,Photometric,0,556,Field,SELECT,397.9481
18,Photometric,0,557,PhotoObj,SELECT,112.3907
18,Photometric,0,558,PhotoObj,SELECT,282.4937
18,Photometric,0,559,Run,SELECT,205.0314
18,Photometric,0,560,PhotoObj,SELECT,644.8261
18,Photometric,0,561,PhotoObj,SELECT,200.5043
18,Photometric,0,562,PhotoObjAll,SELECT,384.6489
18,Photometric,0,563,PhotoObj,SELECT,94.7647
18,Photometric,0,564,PhotoObj,SELECT,42.508
18,Photometric,0,565,PhotoObj,SELECT,321.8138
18,Photometric,0,566,PhotoObjAll,SELECT,41.6325
18,Photometric,0,567,PhotoObj,SELECT,268.7074
18,Photometric,0,568,PhotoObj,SELECT,62.8146
18,Photometric,0,569,Run,SELECT,184.21
18,Photometric,0,570,Field,SELECT,656.9421
18,Photometric,0,571,PhotoObj,SELECT,251.2153
19,Photometric,0,572,PhotoObj,SELECT,136.0039
19,Photometric,0,573,PhotoObj,SELECT,232.7159
19,Photometric,0,574,PhotoObjAll,SELECT,196.783
19,Photometric,0,575,PhotoObjAll,SELECT,215.496
19,Photometric,0,576,PhotoObjAll,SELECT,98.9204
19,Photometric,0,577,PhotoObjAll,SELECT,121.1258
19,Photometric,0,578,PhotoObj,SELECT,308.9097
19,Photometric,0,579,Field,SELECT,295.7753
19,Photometric,0,580,PhotoObj,SELECT,200.6492
19,Photometric,0,581,Field,SELECT,429.6216
19,Photometric,0,582,PhotoObjAll,SELECT,319.7925
19,Photometric,0,583,PhotoObjAll,SELECT,288.0969
19,Photometric,0,584,PhotoObjAll,SELECT,41.0907
19,Photometric,0,585,PhotoObj,SELECT,198.6665
19,Photometric,0,586,PhotoObjAll,SELECT,171.0249
19,Photometric,0,587,PhotoObjAll,SELECT,482.4557
19,Photometric,0,588,PhotoObjAll,SELECT,14.9746
19,Photometric,0,589,PhotoObj,SELECT,130.0969
19,Photometric,0,590,PhotoObj,SELECT,160.0276
19,Photometric,0,591,PhotoObj,SELECT,62.2243
19,Photometric,0,592,PhotoObjAll,SELECT,71.3317
19,Photometric,0,593,PhotoObjAll,SELECT,483.9177
19,Photometric,0,594,PhotoObj,SELECT,214.8135
19,Photometric,0,595,PhotoObj,SELECT,658.4273
19,Photometric,0,596,PhotoObj,SELECT,128.2524
19,Photometric,0,597,PhotoObjAll,SELECT,48.0453
19,Photometric,0,598,PhotoObj,SELECT,114.5272
19,Photometric,0,599,PhotoObj,SELECT,100.1506
19,Photometric,0,600,PhotoObj,SELECT,258.7174
19,Photometric,0,601,PhotoObjAll,SELECT,249.9844
19,Photometric,0,602,PhotoObjAll,SELECT,223.7568
19,Photometric,0,603,PhotoObjAll,SELECT,883.4065
19,Photometric,0,604,PhotoObjAll,SELECT,406.9742
19,Photometric,0,605,PhotoObj,SELECT,75.0589
19,Photometric,0,606,PhotoObj,SELECT,329.1101
19,Photometric,0,607,PhotoObjAll,SELECT,151.7778
19,Photometric,0,608,PhotoObjAll,SELECT,125.521
20,Spectroscopic,1,609,SpecLine,SELECT,374.2395
20,Spectroscopic,1,610,SpecLine,SELECT,28.2175
20,Spectroscopic,1,611,SpecLine,SELECT,1106.2781
20,Spectroscopic,1,612,SpecLine,SELECT,558.0968
20,Spectroscopic,1,613,SpecLine,SELECT,1472.6738
20,Spectroscopic,1,614,SpecLine,SELECT,523.7615
20,Spectroscopic,1,615,SpecPhotoAll,SELECT,1579.3933
20,Spectroscopic,1,616,SpecPhotoAll,SELECT,236.5363
20,Spectroscopic,1,617,SpecObj,SELECT,638.3639
20,Spectroscopic,1,618,SpecLine,SELECT,282.67
20,Spectroscopic,1,619,SpecLine,SELECT,364.0208
20,Spectroscopic,1,620,SpecPhotoAll,SELECT,437.7589
20,Spectroscopic,1,621,SpecObj,SELECT,556.4557
20,Spectroscopic,1,622,SpecLine,SELECT,210.156
20,Spectroscopic,1,623,SpecObj,SELECT,610.1686
20,Spectroscopic,1,624,SpecPhotoAll,SELECT,418.3134
20,Spectroscopic,1,625,SpecLine,SELECT,118.6013
20,Spectroscopic,1,626,SpecObj,SELECT,82.1988
20,Spectroscopic,1,627,SpecObj,SELECT,1110.471
20,Spectroscopic,1,628,SpecLine,SELECT,52.7533
20,Spectroscopic,1,629,SpecPhotoAll,SELECT,348.4452
20,Spectroscopic,1,630,SpecObj,SELECT,108.6983
20,Spectroscopic,1,631,SpecObj,SELECT,1872.9451
20,Spectroscopic,1,632,SpecObj,SELECT,669.8017
21,Spectroscopic,1,633,SpecObj,SELECT,149.3676
21,Spectroscopic,1,634,SpecLine,SELECT,143.2975
21,Spectroscopic,1,635,SpecLine,SELECT,139.3054
21,Spectroscopic,1,636,SpecLine,SELECT,229.9489
21,Spectroscopic,1,637,SpecObj,SELECT,543.0823
21,Spectroscopic,1,638,SpecObj,SELECT,631.9735
21,Spectroscopic,1,639,SpecObj,SELECT,388.0677
21,Spectroscopic,1,640,SpecObj,SELECT,454.4609
21,Spectroscopic,1,641,SpecObj,SELECT,660.7103
21,Spectroscopic,1,642,SpecObj,SELECT,66.8385
21,Spectroscopic,1,643,SpecObj,SELECT,487.4863
21,Spectroscopic,1,644,SpecPhotoAll,SELECT,1313.9889
21,Spectroscopic,1,645,SpecLine,SELECT,70.7337
21,Spectroscopic,1,646,PlateX,SELECT,33.9637
21,Spectroscopic,1,647,SpecPhotoAll,SELECT,340.5133
21,Spectroscopic,1,648,SpecLine,SELECT,1065.2781
21,Spectroscopic,1,649,SpecObj,SELECT,346.0732
21,Spectroscopic,1,650,SpecObj,SELECT,703.1382
21,Spectroscopic,1,651,SpecObj,SELECT,532.9632
21,Spectroscopic,1,652,SpecObj,SELECT,141.4088
21,Spectroscopic,1,653,SpecObj,SELECT,170.1219
21,Spectroscopic,1,654,SpecLine,SELECT,88.3571
21,Spectroscopic,1,655,PlateX,SELECT,1579.2918
21,Spectroscopic,1,656,SpecPhotoAll,SELECT,859.1387
21,Spectroscopic,1,657,SpecObj,SELECT,367.0645
21,Spectroscopic,1,658,SpecLine,SELECT,326.0358
21,Spectroscopic,1,659,SpecObj,SELECT,195.7981
21,Spectroscopic,1,660,SpecObj,SELECT,575.9139
21,Spectroscopic,1,661,SpecObj,SELECT,210.2068
21,Spectroscopic,1,662,PlateX,SELECT,290.3472
21,Spectroscopic,1,663,SpecLine,SELECT,229.1704
21,Spectroscopic,1,664,SpecObj,SELECT,807.8529
21,Spectroscopic,1,665,SpecLine,SELECT,353.8137
22,Spectroscopic,1,666,SpecObj,SELECT,330.9799
22,Spectroscopic,1,667,SpecLine,SELECT,398.7582
22,Spectroscopic,1,668,SpecPhotoAll,SELECT,129.5219
22,Spectroscopic,1,669,SpecObj,SELECT,1018.3132
22,Spectroscopic,1,670,PlateX,SELECT,550.68
22,Spectroscopic,1,671,SpecObj,SELECT,351.5236
22,Spectroscopic,1,672,SpecPhotoAll,SELECT,214.2702
22,Spectroscopic,1,673,SpecObj,SELECT,93.8012
22,Spectroscopic,1,674,SpecObj,SELECT,942.456
22,Spectroscopic,1,675,SpecObj,SELECT,267.7423
22,Spectroscopic,1,676,SpecObj,SELECT,113.412
22,Spectroscopic,1,677,SpecLine,SELECT,209.2188
22,Spectroscopic,1,678,PlateX,SELECT,606.2452
22,Spectroscopic,1,679,SpecObj,SELECT,500.0663
22,Spectroscopic,1,680,SpecObj,SELECT,154.3412
22,Spectroscopic,1,681,SpecLine,SELECT,1118.1388
22,Spectroscopic,1,682,SpecObj,SELECT,112.2146
22,Spectroscopic,1,683,SpecObj,SELECT,1369.6479
22,Spectroscopic,1,684,SpecObj,SELECT,480.9372
22,Spectroscopic,1,685,PlateX,SELECT,285.5963
22,Spectroscopic,1,686,SpecObj,SELECT,321.4568
22,Spectroscopic,1,687,SpecObj,SELECT,433.0005
22,Spectroscopic,1,688,PlateX,SELECT,651.2649
22,Spectroscopic,1,689,SpecObj,SELECT,81.5089
22,Spectroscopic,1,690,SpecObj,SELECT,203.5332
22,Spectroscopic,1,691,SpecObj,SELECT,420.6923
22,Spectroscopic,1,692,SpecLine,SELECT,1162.0674
22,Spectroscopic,1,693,PlateX,SELECT,1117.4975
22,Spectroscopic,1,694,SpecPhotoAll,SELECT,1688.1813
22,Spectroscopic,1,695,SpecObj,SELECT,1064.2856
22,Spectroscopic,1,696,SpecObj,SELECT,191.0064
22,Spectroscopic,1,697,SpecLine,SELECT,397.2898
22,Spectroscopic,1,698,SpecLine,SELECT,1070.6954
22,Spectroscopic,1,699,SpecLine,SELECT,969.1672
22,Spectroscopic,1,700,SpecPhotoAll,SELECT,335.8271
22,Spectroscopic,1,701,SpecLine,SELECT,634.4407
22,Spectroscopic,1,702,SpecLine,SELECT,266.4602
22,Spectroscopic,1,703,SpecObj,SELECT,105.3307
22,Spectroscopic,1,704,SpecObj,SELECT,362.3998
23,Spectroscopic,1,705,SpecPhotoAll,SELECT,793.6296
23,Spectroscopic,1,706,SpecPhotoAll,SELECT,3457.3463
23,Spectroscopic,1,707,SpecLine,SELECT,367.8238
23,Spectroscopic,1,708,SpecLine,SELECT,1178.7981
23,Spectroscopic,1,709,SpecObj,SELECT,493.5236
23,Spectroscopic,1,710,SpecPhotoAll,SELECT,519.9644
23,Spectroscopic,1,711,SpecLine,SELECT,372.2671
23,Spectroscopic,1,712,SpecPhotoAll,SELECT,455.5981
23,Spectroscopic,1,713,SpecObj,SELECT,328.7582
23,Spectroscopic,1,714,SpecLine,SELECT,982.0858
23,Spectroscopic,1,715,SpecLine,SELECT,209.8906
23,Spectroscopic,1,716,SpecObj,SELECT,104.522
23,Spectroscopic,1,717,SpecLine,SELECT,248.631
23,Spectroscopic,1,718,SpecLine,SELECT,226.8858
23,Spectroscopic,1,719,SpecLine,SELECT,248.518
23,Spectroscopic,1,720,SpecObj,SELECT,355.2224
23,Spectroscopic,1,721,SpecPhotoAll,SELECT,249.3032
23,Spectroscopic,1,722,SpecLine,SELECT,350.8206
23,Spectroscopic,1,723,SpecPhotoAll,SELECT,249.9623
23,Spectroscopic,1,724,SpecObj,SELECT,583.5854
23,Spectroscopic,1,725,SpecLine,SELECT,3419.1453
23,Spectroscopic,1,726,SpecObj,SELECT,484.5739
23,Spectroscopic,1,727,SpecPhotoAll,SELECT,258.7698
23,Spectroscopic,1,728,SpecLine,SELECT,49.7577
23,Spectroscopic,1,729,SpecLine,SELECT,2236.3866
23,Spectroscopic,1,730,SpecLine,SELECT,509.7024
23,Spectroscopic,1,731,SpecObj,SELECT,348.0833
23,Spectroscopic,1,732,SpecLine,SELECT,52.0309
23,Spectroscopic,1,733,SpecLine,SELECT,364.3622
23,Spectroscopic,1,734,SpecPhotoAll,SELECT,452.1152
23,Spectroscopic,1,735,SpecPhotoAll,SELECT,250.74
24,Spectroscopic,1,736,SpecPhotoAll,SELECT,417.2856
24,Spectroscopic,1,737,PlateX,SELECT,392.3878
24,Spectroscopic,1,738,SpecLine,SELECT,110.1914
24,Spectroscopic,1,739,SpecObj,SELECT,918.8856
24,Spectroscopic,1,740,SpecObj,SELECT,340.1545
24,Spectroscopic,1,741,SpecPhotoAll,SELECT,445.9538
24,Spectroscopic,1,742,SpecObj,SELECT,1524.8545
24,Spectroscopic,1,743,SpecPhotoAll,SELECT,123.8879
24,Spectroscopic,1,744,SpecPhotoAll,SELECT,200.9012
24,Spectroscopic,1,745,SpecObj,SELECT,535.0912
24,Spectroscopic,1,746,SpecObj,SELECT,901.0585
24,Spectroscopic,1,747,SpecPhotoAll,SELECT,231.1226
24,Spectroscopic,1,748,SpecObj,SELECT,242.4814
24,Spectroscopic,1,749,SpecObj,SELECT,710.4629
24,Spectroscopic,1,750,SpecPhotoAll,SELECT,3105.344
24,Spectroscopic,1,751,SpecPhotoAll,SELECT,429.8246
24,Spectroscopic,1,752,SpecPhotoAll,SELECT,200.3678
24,Spectroscopic,1,753,SpecPhotoAll,SELECT,155.798
24,Spectroscopic,1,754,SpecObj,SELECT,354.3
24,Spectroscopic,1,755,SpecObj,SELECT,860.8448
24,Spectroscopic,1,756,SpecObj,SELECT,5057.4216
24,Spectroscopic,1,757,SpecObj,SELECT,304.9385
24,Spectroscopic,1,758,SpecLine,SELECT,430.4434
24,Spectroscopic,1,759,SpecObj,SELECT,1873.3482
25,Spectroscopic,1,760,SpecLine,SELECT,1006.2277
25,Spectroscopic,1,761,SpecObj,SELECT,400.569
25,Spectroscopic,1,762,SpecLine,SELECT,307.7574
25,Spectroscopic,1,763,PlateX,SELECT,300.9282
25,Spectroscopic,1,764,SpecPhotoAll,SELECT,353.0942
25,Spectroscopic,1,765,PlateX,SELECT,270.7752
25,Spectroscopic,1,766,SpecPhotoAll,SELECT,600.7682
25,Spectroscopic,1,767,SpecPhotoAll,SELECT,279.0291
25,Spectroscopic,1,768,PlateX,SELECT,71.6058
25,Spectroscopic,1,769,PlateX,SELECT,403.2244
25,Spectroscopic,1,770,PlateX,SELECT,957.821
25,Spectroscopic,1,771,PlateX,SELECT,68.2754
25,Spectroscopic,1,772,SpecLine,SELECT,400.853
25,Spectroscopic,1,773,SpecLine,SELECT,266.1568
25,Spectroscopic,1,774,PlateX,SELECT,933.9052
25,Spectroscopic,1,775,SpecPhotoAll,SELECT,319.0202
25,Spectroscopic,1,776,PlateX,SELECT,806.1845
25,Spectroscopic,1,777,SpecLine,SELECT,720.6132
25,Spectroscopic,1,778,PlateX,SELECT,739.8259
25,Spectroscopic,1,779,SpecLine,SELECT,1640.7925
25,Spectroscopic,1,780,PlateX,SELECT,329.0438
25,Spectroscopic,1,781,PlateX,SELECT,424.8215
25,Spectroscopic,1,782,SpecLine,SELECT,585.9032
25,Spectroscopic,1,783,SpecPhotoAll,SELECT,436.6651
25,Spectroscopic,1,784,SpecPhotoAll,SELECT,319.6302
25,Spectroscopic,1,785,PlateX,SELECT,179.3568
25,Spectroscopic,1,786,SpecLine,SELECT,407.4373
25,Spectroscopic,1,787,SpecLine,SELECT,104.8325
25,Spectroscopic,1,788,SpecLine,SELECT,64.46
25,Spectroscopic,1,789,PlateX,SELECT,147.4553
26,Spectroscopic,1,790,SpecLine,SELECT,151.9954
26,Spectroscopic,1,791,SpecObj,SELECT,1014.0312
26,Spectroscopic,1,792,SpecPhotoAll,SELECT,464.7546
26,Spectroscopic,1,793,SpecObj,SELECT,742.9818
26,Spectroscopic,1,794,SpecLine,SELECT,498.7041
26,Spectroscopic,1,795,SpecObj,SELECT,243.3192
26,Spectroscopic,1,796,SpecLine,SELECT,137.6991
26,Spectroscopic,1,797,SpecPhotoAll,SELECT,77.8236
26,Spectroscopic,1,798,SpecObj,SELECT,2054.9835
26,Spectroscopic,1,799,SpecObj,SELECT,93.3657
26,Spectroscopic,1,800,SpecObj,SELECT,1450.8367
26,Spectroscopic,1,801,SpecLine,SELECT,441.9968
26,Spectroscopic,1,802,SpecLine,SELECT,512.8906
26,Spectroscopic,1,803,SpecLine,SELECT,482.8333
26,Spectroscopic,1,804,SpecLine,SELECT,657.5839
26,Spectroscopic,1,805,SpecObj,SELECT,199.3652
26,Spectroscopic,1,806,SpecLine,SELECT,57.9499
26,Spectroscopic,1,807,SpecObj,SELECT,239.0244
26,Spectroscopic,1,808,SpecLine,SELECT,606.5074
26,Spectroscopic,1,809,SpecObj,SELECT,153.2143
26,Spectroscopic,1,810,SpecPhotoAll,SELECT,1058.0407
26,Spectroscopic,1,811,SpecPhotoAll,SELECT,358.8759
26,Spectroscopic,1,812,SpecPhotoAll,SELECT,141.908
26,Spectroscopic,1,813,SpecObj,SELECT,460.6277
27,Spectroscopic,1,814,SpecLine,SELECT,137.9435
27,Spectroscopic,1,815,PlateX,SELECT,161.4989
27,Spectroscopic,1,816,SpecObj,SELECT,779.9151
27,Spectroscopic,1,817,SpecObj,SELECT,280.5542
27,Spectroscopic,1,818,PlateX,SELECT,1292.2743
27,Spectroscopic,1,819,SpecObj,SELECT,1709.2436
27,Spectroscopic,1,820,SpecObj,SELECT,141.7775
27,Spectroscopic,1,821,SpecObj,SELECT,196.084
27,Spectroscopic,1,822,PlateX,SELECT,439.371
27,Spectroscopic,1,823,SpecPhotoAll,SELECT,56.6941
27,Spectroscopic,1,824,SpecObj,SELECT,79.6331
27,Spectroscopic,1,825,SpecPhotoAll,SELECT,178.0042
27,Spectroscopic,1,826,SpecObj,SELECT,2442.7184
27,Spectroscopic,1,827,PlateX,SELECT,503.1226
27,Spectroscopic,1,828,SpecObj,SELECT,223.9523
27,Spectroscopic,1,829,SpecLine,SELECT,160.4406
27,Spectroscopic,1,830,SpecLine,SELECT,136.6705
27,Spectroscopic,1,831,SpecPhotoAll,SELECT,238.0673
27,Spectroscopic,1,832,PlateX,SELECT,226.6844
27,Spectroscopic,1,833,SpecObj,SELECT,326.1909
27,Spectroscopic,1,834,SpecPhotoAll,SELECT,624.2709
27,Spectroscopic,1,835,SpecObj,SELECT,372.5039
27,Spectroscopic,1,836,SpecLine,SELECT,826.2436
27,Spectroscopic,1,837,SpecLine,SELECT,306.1185
27,Spectroscopic,1,838,SpecObj,SELECT,1857.3909
27,Spectroscopic,1,839,SpecObj,SELECT,806.6349
27,Spectroscopic,1,840,SpecObj,SELECT,490.5591
27,Spectroscopic,1,841,SpecObj,SELECT,626.2826
27,Spectroscopic,1,842,SpecObj,SELECT,243.6166
27,Spectroscopic,1,843,SpecObj,SELECT,321.5469
27,Spectroscopic,1,844,SpecLine,SELECT,310.7883
27,Spectroscopic,1,845,SpecLine,SELECT,202.25
28,Spectroscopic,1,846,PlateX,SELECT,2959.3868
28,Spectroscopic,1,847,SpecObj,SELECT,221.5637
28,Spectroscopic,1,848,SpecLine,SELECT,506.067
28,Spectroscopic,1,849,SpecObj,SELECT,1108.1092
28,Spectroscopic,1,850,SpecObj,SELECT,148.4372
28,Spectroscopic,1,851,SpecPhotoAll,SELECT,708.4702
28,Spectroscopic,1,852,SpecLine,SELECT,1997.1263
28,Spectroscopic,1,853,SpecLine,SELECT,399.7437
28,Spectroscopic,1,854,PlateX,SELECT,465.6191
28,Spectroscopic,1,855,SpecLine,SELECT,222.6787
28,Spectroscopic,1,856,SpecObj,SELECT,619.5186
28,Spectroscopic,1,857,SpecLine,SELECT,198.1476
28,Spectroscopic,1,858,SpecObj,SELECT,378.8654
28,Spectroscopic,1,859,PlateX,SELECT,107.2721
28,Spectroscopic,1,860,SpecObj,SELECT,38.7954
28,Spectroscopic,1,861,SpecObj,SELECT,262.362
28,Spectroscopic,1,862,PlateX,SELECT,258.7542
28,Spectroscopic,1,863,SpecObj,SELECT,282.2456
28,Spectroscopic,1,864,SpecObj,SELECT,783.0158
28,Spectroscopic,1,865,SpecLine,SELECT,989.2028
28,Spectroscopic,1,866,SpecLine,SELECT,525.9118
28,Spectroscopic,1,867,SpecObj,SELECT,730.7225
28,Spectroscopic,1,868,SpecPhotoAll,SELECT,202.9388
28,Spectroscopic,1,869,SpecObj,SELECT,164.8603
28,Spectroscopic,1,870,SpecLine,SELECT,631.5206
28,Spectroscopic,1,871,PlateX,SELECT,146.8393
28,Spectroscopic,1,872,SpecObj,SELECT,133.9901
28,Spectroscopic,1,873,SpecObj,SELECT,5280.0697
28,Spectroscopic,1,874,SpecPhotoAll,SELECT,423.4379
29,Spectroscopic,1,875,SpecObj,SELECT,650.4241
29,Spectroscopic,1,876,SpecLine,SELECT,296.5045
29,Spectroscopic,1,877,SpecObj,SELECT,68.0352
29,Spectroscopic,1,878,SpecLine,SELECT,424.4724
29,Spectroscopic,1,879,SpecObj,SELECT,391.1037
29,Spectroscopic,1,880,SpecLine,SELECT,57.9507
29,Spectroscopic,1,881,SpecLine,SELECT,582.039
29,Spectroscopic,1,882,SpecObj,SELECT,142.8354
29,Spectroscopic,1,883,SpecLine,SELECT,1012.4886
29,Spectroscopic,1,884,SpecPhotoAll,SELECT,370.2738
29,Spectroscopic,1,885,SpecLine,SELECT,228.9698
29,Spectroscopic,1,886,SpecLine,SELECT,480.8684
29,Spectroscopic,1,887,SpecPhotoAll,SELECT,454.2676
29,Spectroscopic,1,888,SpecLine,SELECT,439.2784
29,Spectroscopic,1,889,SpecPhotoAll,SELECT,883.3668
29,Spectroscopic,1,890,SpecPhotoAll,SELECT,79.255
29,Spectroscopic,1,891,PlateX,SELECT,508.2599
29,Spectroscopic,1,892,SpecObj,SELECT,212.2071
29,Spectroscopic,1,893,SpecObj,SELECT,313.6541
29,Spectroscopic,1,894,SpecPhotoAll,SELECT,1423.3858
29,Spectroscopic,1,895,SpecPhotoAll,SELECT,196.6965
29,Spectroscopic,1,896,SpecLine,SELECT,573.3002
29,Spectroscopic,1,897,SpecObj,SELECT,916.0897
29,Spectroscopic,1,898,SpecLine,SELECT,626.686
29,Spectroscopic,1,899,SpecLine,SELECT,426.8482
29,Spectroscopic,1,900,SpecLine,SELECT,489.5998
29,Spectroscopic,1,901,SpecLine,SELECT,664.8963
29,Spectroscopic,1,902,SpecLine,SELECT,194.7636
29,Spectroscopic,1,903,SpecLine,SELECT,393.3831
29,Spectroscopic,1,904,SpecObj,SELECT,2939.1414
29,Spectroscopic,1,905,SpecLine,SELECT,589.9632
29,Spectroscopic,1,906,SpecPhotoAll,SELECT,440.6283
30,Spectroscopic,1,907,SpecObj,SELECT,172.7055
30,Spectroscopic,1,908,SpecLine,SELECT,290.6327
30,Spectroscopic,1,909,SpecLine,SELECT,381.0163
30,Spectroscopic,1,910,SpecLine,SELECT,188.28
30,Spectroscopic,1,911,SpecPhotoAll,SELECT,493.6701
30,Spectroscopic,1,912,SpecObj,SELECT,544.1795
30,Spectroscopic,1,913,SpecLine,SELECT,742.2873
30,Spectroscopic,1,914,SpecObj,SELECT,252.2991
30,Spectroscopic,1,915,SpecObj,SELECT,1301.2004
30,Spectroscopic,1,916,SpecLine,SELECT,695.4047
30,Spectroscopic,1,917,SpecObj,SELECT,5071.4615
30,Spectroscopic,1,918,SpecPhotoAll,SELECT,207.5684
30,Spectroscopic,1,919,SpecObj,SELECT,187.5907
30,Spectroscopic,1,920,SpecObj,SELECT,308.0654
30,Spectroscopic,1,921,SpecObj,SELECT,545.4102
30,Spectroscopic,1,922,SpecObj,SELECT,621.9911
30,Spectroscopic,1,923,SpecObj,SELECT,694.1626
30,Spectroscopic,1,924,SpecLine,SELECT,2721.7465
30,Spectroscopic,1,925,SpecLine,SELECT,75.4722
30,Spectroscopic,1,926,PlateX,SELECT,84.2297
30,Spectroscopic,1,927,SpecPhotoAll,SELECT,361.5409
30,Spectroscopic,1,928,SpecObj,SELECT,2464.72
30,Spectroscopic,1,929,SpecLine,SELECT,775.4849
31,Spectroscopic,1,930,SpecPhotoAll,SELECT,437.7815
31,Spectroscopic,1,931,SpecObj,SELECT,1067.1754
31,Spectroscopic,1,932,SpecObj,SELECT,267.5909
31,Spectroscopic,1,933,SpecPhotoAll,SELECT,699.0767
31,Spectroscopic,1,934,SpecObj,SELECT,821.6826
31,Spectroscopic,1,935,PlateX,SELECT,1290.1552
31,Spectroscopic,1,936,SpecObj,SELECT,184.9759
31,Spectroscopic,1,937,SpecObj,SELECT,407.5444
31,Spectroscopic,1,938,SpecObj,SELECT,224.9017
31,Spectroscopic,1,939,SpecPhotoAll,SELECT,438.5227
31,Spectroscopic,1,940,SpecObj,SELECT,435.8918
31,Spectroscopic,1,941,SpecPhotoAll,SELECT,149.9508
31,Spectroscopic,1,942,SpecObj,SELECT,462.1222
31,Spectroscopic,1,943,SpecObj,SELECT,2884.992
31,Spectroscopic,1,944,SpecObj,SELECT,624.2641
31,Spectroscopic,1,945,SpecObj,SELECT,126.6951
31,Spectroscopic,1,946,SpecPhotoAll,SELECT,175.7158
31,Spectroscopic,1,947,SpecObj,SELECT,389.4794
31,Spectroscopic,1,948,SpecPhotoAll,SELECT,179.0642
32,Spectroscopic,1,949,SpecLine,SELECT,740.7256
32,Spectroscopic,1,950,SpecObj,SELECT,1022.9108
32,Spectroscopic,1,951,SpecObj,SELECT,543.9166
32,Spectroscopic,1,952,SpecObj,SELECT,1070.7641
32,Spectroscopic,1,953,PlateX,SELECT,47.4862
32,Spectroscopic,1,954,SpecObj,SELECT,456.8635
32,Spectroscopic,1,955,SpecObj,SELECT,620.0807
32,Spectroscopic,1,956,SpecObj,SELECT,697.5726
32,Spectroscopic,1,957,SpecLine,SELECT,76.577
32,Spectroscopic,1,958,PlateX,SELECT,586.8277
32,Spectroscopic,1,959,SpecObj,SELECT,712.0494
32,Spectroscopic,1,960,SpecObj,SELECT,452.2252
32,Spectroscopic,1,961,PlateX,SELECT,127.7047
32,Spectroscopic,1,962,SpecObj,SELECT,246.6859
32,Spectroscopic,1,963,SpecObj,SELECT,1226.2581
32,Spectroscopic,1,964,SpecObj,SELECT,1090.5598
32,Spectroscopic,1,965,SpecObj,SELECT,609.5392
32,Spectroscopic,1,966,SpecLine,SELECT,755.7718
32,Spectroscopic,1,967,SpecObj,SELECT,966.7169
32,Spectroscopic,1,968,SpecObj,SELECT,603.0471
32,Spectroscopic,1,969,SpecObj,SELECT,1190.8597
32,Spectroscopic,1,970,SpecObj,SELECT,1151.0732
